authorAvatar,authorId,authorName,authorUsername,createdAt,id,images/0/alt,images/0/aspectRatio/height,images/0/aspectRatio/width,images/0/fullsize,images/0/thumb,images/1/alt,images/1/aspectRatio/height,images/1/aspectRatio/width,images/1/fullsize,images/1/thumb,images/2/alt,images/2/aspectRatio/height,images/2/aspectRatio/width,images/2/fullsize,images/2/thumb,images/3/alt,images/3/aspectRatio/height,images/3/aspectRatio/width,images/3/fullsize,images/3/thumb,langs/0,likeCount,link/description,link/thumb,link/title,link/uri,primaryImage,replyCount,repostCount,text,url
https://cdn.bsky.app/img/avatar/plain/did:plc:xyrxcusmwlwi753yos4q4w6h/bafkreicmpcxwqncc3p3c3cgcpcun6luwddfx5xufeetoleefjzu246xera@jpeg,did:plc:xyrxcusmwlwi753yos4q4w6h,"Josh Crow, PhD",joshcrowphd.bsky.social,2024-12-04T17:57:08.620Z,bafyreicoawxrc5mkrjltbhieqloa64z3iymihrzcg6lyymrkkp6ebkutva,,,,,,,,,,,,,,,,,,,,,en,5,,,,,,0,0,"Looking for my fellow #clinicalresearch, #exercisescience, and #painresearch nerds out there...if even just to talk pop culture and politics! I have high hopes for BlueSky!",https://bsky.app/profile/joshcrowphd.bsky.social/post/3lciq3ekqr223
https://cdn.bsky.app/img/avatar/plain/did:plc:3axv6ug24cx6x5eqepvtjxyk/bafkreicve6w3rg3ebawvzx3y5k6nfuy36ilqh6kkp5xhlgdvvyifddfwje@jpeg,did:plc:3axv6ug24cx6x5eqepvtjxyk,@denklab,denklab.bsky.social,2024-12-04T17:19:42.431Z,bafyreihwzb4mblkgwwdsxn277dmwsi7vkkuiq6h4yqjempswx5rbam2ttq,,,,,,,,,,,,,,,,,,,,,en,19,"nature of neuropathic pain at the lesion site, using Morton's neuroma as a human model system of neuropathic pain (n = 22; 18 women) compared with nerves from participants without nerve injury (n = 11...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:3axv6ug24cx6x5eqepvtjxyk/bafkreidhlg74hkar4zlcypuse5s26kiz4dxo4ghxrid5rjorq6qf6mzgue@jpeg,The local molecular signature of human peripheral... : PAIN,https://journals.lww.com/pain/fulltext/9900/the_local_molecular_signature_of_human_peripheral.778.aspx,,2,4,Welcome to BlueSky @anninaschmid.bsky.social ! Congrats again on your beautiful paper on human peripheral neuropathy - my current favourite 🧪🥳! #PainResearch #painscience #neuroskyence journals.lww.com/pain/fulltex...,https://bsky.app/profile/denklab.bsky.social/post/3lcinyggjs22r
https://cdn.bsky.app/img/avatar/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreiby5yqw5b6spxcvucp67iahqbhbkfcxpmsn4fskz6fky5letd2go4@jpeg,did:plc:xpg3phnkabefr2ht5st3wx5v,Migraine Science Collaborative (MSC),migrainecollab.bsky.social,2024-12-04T16:38:46.759Z,bafyreift6dxa6vt2f2qpgkbohi24pvmi23lw52lx7aoi24ahdiinr6rwfe,,,,,,,,,,,,,,,,,,,,,en,1,"A recent phase 4 trial shows that erenumab, an anti-CGRP receptor antibody, led to MOH remission in patients with chronic migraine and MOH.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreig3y5nramrqt47xfijzfeghzo7owfqhrzafutd5dsimuu54324oni@jpeg,Targeting the CGRP System: A New Treatment Option for Medication Overuse Headache - Migraine Science Collaborative,https://migrainecollaborative.org/targeting-the-cgrp-system-a-new-treatment-option-for-medication-overuse-headache,,0,1,"Researchers are studying a new treatment approach for alleviating medication overuse headache. Read more about a recent clinical trial in this area. #painresearch #migraineresearch #headacheresearch

migrainecollaborative.org/targeting-th...",https://bsky.app/profile/migrainecollab.bsky.social/post/3lcilpajdms2m
https://cdn.bsky.app/img/avatar/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreiby5yqw5b6spxcvucp67iahqbhbkfcxpmsn4fskz6fky5letd2go4@jpeg,did:plc:xpg3phnkabefr2ht5st3wx5v,Migraine Science Collaborative (MSC),migrainecollab.bsky.social,2024-12-04T16:34:14.809Z,bafyreiawmx7xeqahffnb2am7pwn3ic5r4hhznlyeyz3pru3p4gxsamw2hq,,1080,1080,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreidzp7sjohqotlztm4y5jy5k4iytfxaf5kllkjshzosgipcvwlewje@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreidzp7sjohqotlztm4y5jy5k4iytfxaf5kllkjshzosgipcvwlewje@jpeg,,,,,,,,,,,,,,,,en,1,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreidzp7sjohqotlztm4y5jy5k4iytfxaf5kllkjshzosgipcvwlewje@jpeg?f=.jpeg,0,0,"Take a look at our latest literature recap! There are 47 papers in this edition, including three editor's picks. #migraineresearch #headacheresearch #painresearch

migrainecollaborative.org/paper-date/2...",https://bsky.app/profile/migrainecollab.bsky.social/post/3lcilh56h6c2m
https://cdn.bsky.app/img/avatar/plain/did:plc:y6msusnvv26y7o3ldyvyo6ge/bafkreies4y4hh5odmwrv5vtofmj2jq52ec7c6tzvjrkqwpnfrttybchkny@jpeg,did:plc:y6msusnvv26y7o3ldyvyo6ge,Dr. Sven-Eric Jordt #TobRegSky,sejordt.bsky.social,2024-12-03T18:45:44.250Z,bafyreicy7a266mchhgplfkts6f3oeri7arfyhukco2pwvw6conpzdgdwhq,,,,,,,,,,,,,,,,,,,,,en,23,,,,,,0,4,"Altmetric now lists BlueSky skeets of your science papers !
#TobRegSky #PedSky #MedSky #EpiSky #addictionsci #policysky #polisky #neuroskyence #neurosci #PainResearch 🧪🛟 🫁",https://bsky.app/profile/sejordt.bsky.social/post/3lcgcddnxok2e
https://cdn.bsky.app/img/avatar/plain/did:plc:imurye6hlrewq4uhq5i3mcok/bafkreiess6w7vuh6bqd4dcftzhjdojxgijwtik4f4gmo7oxk3o5rgralxa@jpeg,did:plc:imurye6hlrewq4uhq5i3mcok,Pain Management Collaboratory,painmc3.bsky.social,2024-12-03T15:14:47.356Z,bafyreiahh4khcx4vbrwo66wtnycycfsoqjrl2y3yvyjwdentjirdjb24qy,,989,968,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:imurye6hlrewq4uhq5i3mcok/bafkreidgtacsbtylfmz5fnob3sd3hsobt2egbk5vzetijumgm2p6ig5qny@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:imurye6hlrewq4uhq5i3mcok/bafkreidgtacsbtylfmz5fnob3sd3hsobt2egbk5vzetijumgm2p6ig5qny@jpeg,,,,,,,,,,,,,,,,en,1,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:imurye6hlrewq4uhq5i3mcok/bafkreidgtacsbtylfmz5fnob3sd3hsobt2egbk5vzetijumgm2p6ig5qny@jpeg?f=.jpeg,0,0,"Please join us today, 12/03/24 @ 11am EST, as Drs. @Cyndy_Long_PCCR and @ChristineGoertz
presents at @vahsrd Cyber Seminar.
@VAResearch @NIH_NCCIH @DukeMedSchool
@palmercollege
#varesearch #pain #painresearch #veteran
Register Here: hsrd.research.va.gov/cyberseminars/",https://bsky.app/profile/painmc3.bsky.social/post/3lcfwk54hh22q
https://cdn.bsky.app/img/avatar/plain/did:plc:nzw5c5g6hfqinqrhxciyhjg4/bafkreihdakni7u2ds43prkf7fz3ux5o3b7ups75yhtdot3y6bglnic5auu@jpeg,did:plc:nzw5c5g6hfqinqrhxciyhjg4,Neil,neilscicomm.bsky.social,2024-12-02T14:43:30.872Z,bafyreidmkeqgsh7umtbko5fhpq3v2g75e2j5pxistvzb7cib7j3yyjbjeq,,,,,,,,,,,,,,,,,,,,,en,0,"A randomized clinical trial in more than 800 veterans, including some with headache, showed that the intervention was effective, whether delivered in group sessions or as a self-paced program.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreidmfvzjhy2f57osnuflidvunce7emu7dvn6x5bxzzqpnz4d2fhoeu@jpeg,A Telehealth Mindfulness-Based Intervention for Pain: Effective and Practical - Migraine Science Collaborative,https://migrainecollaborative.org/a-telehealth-mindfulness-based-intervention-for-pain-effective-and-practical,,0,0,"Check out the latest Migraine Science Collaborative news story, covering a recent clinical trial of a telehealth-delivered #mindfulness intervention for #pain in veterans. The trial included some with #headache.  #painresearch #headacheresearch #migraineresearch",https://bsky.app/profile/neilscicomm.bsky.social/post/3lcdedc3pq22u
https://cdn.bsky.app/img/avatar/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreiby5yqw5b6spxcvucp67iahqbhbkfcxpmsn4fskz6fky5letd2go4@jpeg,did:plc:xpg3phnkabefr2ht5st3wx5v,Migraine Science Collaborative (MSC),migrainecollab.bsky.social,2024-12-02T14:35:08.723Z,bafyreigo7grudhnnfd54372ule7ylb6grjidgqt54uqka7iawommsuqkde,,,,,,,,,,,,,,,,,,,,,en,1,"A randomized clinical trial in more than 800 veterans, including some with headache, showed that the intervention was effective, whether delivered in group sessions or as a self-paced program.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreidmfvzjhy2f57osnuflidvunce7emu7dvn6x5bxzzqpnz4d2fhoeu@jpeg,A Telehealth Mindfulness-Based Intervention for Pain: Effective and Practical - Migraine Science Collaborative,https://migrainecollaborative.org/a-telehealth-mindfulness-based-intervention-for-pain-effective-and-practical,,0,0,"MSC News: A randomized clinical trial in more than 800 veterans, including some with #headache, showed that mindfulness was effective, whether delivered in group sessions or as a self-paced program. #migraineresearch #painresearch #headacheresearch
migrainecollaborative.org/a-telehealth...",https://bsky.app/profile/migrainecollab.bsky.social/post/3lcddud7dts2u
https://cdn.bsky.app/img/avatar/plain/did:plc:xtwuxagbrr2fk37usliqjtsf/bafkreibrxuyw3rkk5tmumcr32nnoyhl4inrw56zonhcljmnm5cbltmo7ni@jpeg,did:plc:xtwuxagbrr2fk37usliqjtsf,Mark Kargela,mkargeladpt.bsky.social,2024-12-02T13:34:10.315Z,bafyreia55mehpqffov5fgtr5yybax7rqaloco4hmuxa7knnc56up3i7xdi,,,,,,,,,,,,,,,,,,,,,en,1,YouTube video by Modern Pain Podcast,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xtwuxagbrr2fk37usliqjtsf/bafkreici4kvqrgvj6aunrgho2nm3fhxpn4ds7qv2gnh6ojbcsroxcf6ple@jpeg,Transforming Knee Osteoarthritis Treatment Through Implicit Belief Analysis,https://youtu.be/byptVSIFzGM,,0,1,"Great chat with @brianpulling.bsky.social this week on the podcast!

Transforming Knee Osteoarthritis Treatment Through Implicit Belief Analysis
youtu.be/byptVSIFzGM

#painresearch #painscience",https://bsky.app/profile/mkargeladpt.bsky.social/post/3lcdahcbnqc2q
https://cdn.bsky.app/img/avatar/plain/did:plc:dwk4qa56wp5ufixcpo43uiex/bafkreihi6cwce555xzzt7x4xs3hjfm4bki2xqlfiafjtl2fnqjcmnht424@jpeg,did:plc:dwk4qa56wp5ufixcpo43uiex,TJ Browne,tjbrowne.bsky.social,2024-11-29T22:27:22.302Z,bafyreibz6lccpqz7fnoufqq2ejrfiw2lsxv6e2umknhrrbmtfzi5zjmyey,,1074,1074,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:dwk4qa56wp5ufixcpo43uiex/bafkreihtslrvtwt7yadn5zfs5dsfuhdeovbkzucs2bwpgzjynwnznyskq4@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:dwk4qa56wp5ufixcpo43uiex/bafkreihtslrvtwt7yadn5zfs5dsfuhdeovbkzucs2bwpgzjynwnznyskq4@jpeg,,,,,,,,,,,,,,,,en,15,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:dwk4qa56wp5ufixcpo43uiex/bafkreihtslrvtwt7yadn5zfs5dsfuhdeovbkzucs2bwpgzjynwnznyskq4@jpeg?f=.jpeg,4,0,I have stolen our research programs post from the other place. We were fortunate enough to receive funding from ARC. Bring on the experiments #neuroskyence #painresearch @spinalcordguy.bsky.social,https://bsky.app/profile/tjbrowne.bsky.social/post/3lc4mtxthhs2t
https://cdn.bsky.app/img/avatar/plain/did:plc:azjp3dip65tydhxzb7jmzrmf/bafkreihtvtavugamx624kcekfc2p3cz7n4l7k2aitf47egqo3dckijqxnu@jpeg,did:plc:azjp3dip65tydhxzb7jmzrmf,Rob Goldsmith,msk-pain.bsky.social,2024-11-29T21:48:47.485Z,bafyreihcyb735uod7usn3lwaqxqwq6bqqkw6rr45tinx3vucosdh7a425i,,,,,,,,,,,,,,,,,,,,,en,0,,,,,,0,0,"#painresearch #chronicpain
#physiotherapy #spinepain",https://bsky.app/profile/msk-pain.bsky.social/post/3lc4koyap4c2a
https://cdn.bsky.app/img/avatar/plain/did:plc:iqlxzsj7xjnhingghf5vt24w/bafkreibtwoadur2hpig4p6sad355zk6itpjvuhdmtkxg3q6dd56w2yzvoa@jpeg,did:plc:iqlxzsj7xjnhingghf5vt24w,NYU Pain Research Center,nyupainresearch.bsky.social,2024-11-28T18:23:05.065Z,bafyreieyk3vyxwkdldngzvfxape2tvbhgj4p2xfrddevt34uhcyj5zrea4,,,,,,,,,,,,,,,,,,,,,en,14,Blocking nociceptor CGRP to RAMP1 signaling in macrophages reduces endometriosis pain and lesion growth in a mouse model of the disease.,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:iqlxzsj7xjnhingghf5vt24w/bafkreiba32cklpucxlv5i2nxsqpyzpu2b6pro76hdcgprmnfdnx4lum7vu@jpeg,Nociceptor-to-macrophage communication through CGRP/RAMP1 signaling drives endometriosis-associated pain and lesion growth in mice,https://www.science.org/doi/10.1126/scitranslmed.adk8230,,1,7,"CGRP/RAMP1-mediated communication between TRPV1+ nociceptors and macrophages contributes to the growth of endometriosis lesions and associated pain, highlighting a potential treatment by inhibiting this pathway #Painresearch www.science.org/doi/10.1126/...",https://bsky.app/profile/nyupainresearch.bsky.social/post/3lbzoqa55m22j
https://cdn.bsky.app/img/avatar/plain/did:plc:3axv6ug24cx6x5eqepvtjxyk/bafkreicve6w3rg3ebawvzx3y5k6nfuy36ilqh6kkp5xhlgdvvyifddfwje@jpeg,did:plc:3axv6ug24cx6x5eqepvtjxyk,@denklab,denklab.bsky.social,2024-11-28T17:25:25.023Z,bafyreibusha4xmzdkzd3pd3qjws633dox5lsirnoa4gvrj4nnuub3e5vra,,,,,,,,,,,,,,,,,,,,,en,18,An abstract is unavailable.,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:3axv6ug24cx6x5eqepvtjxyk/bafkreidehfcxhokf74fip3r6drphl3drphxdeip7xszryfxqym73lbzvky@jpeg,Gaining a new footing on molecular mechanisms of... : PAIN,https://journals.lww.com/pain/fulltext/9900/gaining_a_new_footing_on_molecular_mechanisms_of.767.aspx,,1,3,Thanks @tedpricethepainguy.bsky.social for your lovely commentary on our paper on the local molecular signature of human neuropathic pain! 🧪 #PainResearch #neuroskyence - it's been a privilege to make a small contribution to this tour-de-force by A.Schmid & team: journals.lww.com/pain/fulltex...,https://bsky.app/profile/denklab.bsky.social/post/3lbzlj4f3cs2g
https://cdn.bsky.app/img/avatar/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreiafenso5e72xuuoqa25blmrou4slekdaihw7j7r2fukpflnevv6qe@jpeg,did:plc:v64yb25m5ogfs7d7acqjmwio,Sara E. Jager,thisissarajager.bsky.social,2024-11-28T17:06:06.292Z,bafyreibi5vbaoubflh45rtyuhizf3jnfetnk72kmscnzh2o46tbw4cv46u,,,,,,,,,,,,,,,,,,,,,en,6,,,,,,0,0,"Lab retreat with Madsen and Toft-Sørensen lab. Looking forward to spend the next few days with these great people!

#PainResearch 🧪",https://bsky.app/profile/thisissarajager.bsky.social/post/3lbzkgldhzk27
https://cdn.bsky.app/img/avatar/plain/did:plc:h64l3gujkycbeyeoi3p3ekgz/bafkreianxacjnvmi3ty6nnxh5jqba6tisfntsfcgtl4na4jdernsr3y3fa@jpeg,did:plc:h64l3gujkycbeyeoi3p3ekgz,Marek Brodzki,mbrodzki.bsky.social,2024-11-28T09:19:59.951Z,bafyreieahxm72atxt5rqe2wp3jkgqc2rv3sqporv4lydenr65lvcvhlr5a,,,,,,,,,,,,,,,,,,,,,pl,3,TRPV1 ion channels allow for water flow through them and their activity can be suppressed by downregulating the permeation of cations through the channels via the administration of deuterated water.,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:h64l3gujkycbeyeoi3p3ekgz/bafkreibq3panplbs67luxlhcvs262wayitggzg6bifuigvp5jdm443niii@jpeg,Solvent-mediated analgesia via the suppression of water permeation through TRPV1 ion channels - Nature Biomedical Engineering,https://www.nature.com/articles/s41551-024-01288-2,,1,3,"Very clever biophysical trickery used to modulate TRPV1 channels in models of inflammatory pain. Cool and innovative🧠 #painresearch !

www.nature.com/articles/s41...",https://bsky.app/profile/mbrodzki.bsky.social/post/3lbyqf4kg6s2s
https://cdn.bsky.app/img/avatar/plain/did:plc:iqlxzsj7xjnhingghf5vt24w/bafkreibtwoadur2hpig4p6sad355zk6itpjvuhdmtkxg3q6dd56w2yzvoa@jpeg,did:plc:iqlxzsj7xjnhingghf5vt24w,NYU Pain Research Center,nyupainresearch.bsky.social,2024-11-27T19:22:28.481Z,bafyreidfxd37dsay5yumqmthnv7yaw6nbgvhcn7ed7cevm4x3xthjvts6q,,,,,,,,,,,,,,,,,,,,,en,11,"inflammation-induced pain-related behaviors and bone loss. The hNGF-R100E mutation did not alter the nerve fiber density in the sciatic nerve, ankle joint synovium, and skin of naïve mice. Withdrawal ...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:iqlxzsj7xjnhingghf5vt24w/bafkreigvr2fzw6fhz5dqpy4vxqrfhewavczhnhjd3dp33ml33kfvsh5gza@jpeg,Sex-dependent effects of the targeted nerve growth factor... : PAIN,https://journals.lww.com/pain/fulltext/2024/12000/sex_dependent_effects_of_the_targeted_nerve_growth.17.aspx?context=featuredarticles&collectionid=1,,0,1,journals.lww.com/pain/fulltex... The hNGF-R100E mutation shows sex-dependent effects on pain behavior and bone erosion in mice. Female mice are protected from inflammation-induced bone loss. Promising insights for pain management! #PainResearch #SexDifferences,https://bsky.app/profile/nyupainresearch.bsky.social/post/3lbxbliza222p
https://cdn.bsky.app/img/avatar/plain/did:plc:3axv6ug24cx6x5eqepvtjxyk/bafkreicve6w3rg3ebawvzx3y5k6nfuy36ilqh6kkp5xhlgdvvyifddfwje@jpeg,did:plc:3axv6ug24cx6x5eqepvtjxyk,@denklab,denklab.bsky.social,2024-11-27T18:35:18.419Z,bafyreibw7fj25wgtf5npnlxqwhyoilrwsy6ig6coxw3b6h7nlib3sq4rnq,,,,,,,,,,,,,,,,,,,,,en,12,"Objective Clinical studies suggest that compared to anti-TNF treatment, JAK inhibitors (JAKi) are superior in reducing pain in rheumatoid arthritis (RA). The underlying mechanisms for this observation...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:3axv6ug24cx6x5eqepvtjxyk/bafkreigfuoorprvsqv2ea2lkwblxh7k75thialdh5txxd5hn7gimlnhqie@jpeg,Blockade of rheumatoid arthritis synovial fluid-induced sensory neuron activation by JAK inhibitors,https://www.biorxiv.org/content/10.1101/2024.08.19.608613v1,,0,1,Ha! We find very similar results in human IPSC derived sensory neurons treated with RA synovial fluids www.biorxiv.org/content/10.1... - isn't it lovely when science agrees 🧪👏🎉 #painresearch #neuroskyence #Immunosky,https://bsky.app/profile/denklab.bsky.social/post/3lbx6x62nl22g
https://cdn.bsky.app/img/avatar/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreib5yo35jzhahzy3qdv2txfmpzxxvntptwg4cmhg7ji2p777is3h6e@jpeg,did:plc:tydnnz7g6yjfzfokksapen5l,Ted Price,tedpricethepainguy.bsky.social,2024-11-27T16:46:42.590Z,bafyreif6weghq4hq7zawauh6y7vhtd4ij566uhdtrp2kepgzksf2ibaf4u,,,,,,,,,,,,,,,,,,,,,en,6,"Therapeutically, the Janus kinase (Jak) 1/Jak2 inhibitor baricitinib reduces the pathology of rheumatoid arthritis and may also reduce pain. Here, we investigated whether baricitinib directly affects ...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreihnz4jy3tnkinu3bh27zfdrjy6t5t6tfojzlpfrt4teee3g2d7bja@jpeg,Direct Effects of the Janus Kinase Inhibitor Baricitinib on Sensory Neurons,https://www.mdpi.com/1422-0067/25/22/11943,,1,2,Direct Effects of the Janus Kinase Inhibitor Baricitinib on Sensory Neurons - www.mdpi.com/1422-0067/25... highly clinically relevant work from Hans-Georg Schaible's lab. #painresearch,https://bsky.app/profile/tedpricethepainguy.bsky.social/post/3lbwyuy3cdk2v
https://cdn.bsky.app/img/avatar/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreib5yo35jzhahzy3qdv2txfmpzxxvntptwg4cmhg7ji2p777is3h6e@jpeg,did:plc:tydnnz7g6yjfzfokksapen5l,Ted Price,tedpricethepainguy.bsky.social,2024-11-27T14:01:34.219Z,bafyreifbxjksybwkxrbj3bm6n6wsomhggsrmfmlvqy6qltnuqvkvxkfeiy,,,,,,,,,,,,,,,,,,,,,en,19,,,"
JCI -
NEUROPILIN-1 INHIBITION SUPPRESSES NERVE-GROWTH FACTOR SIGNALING AND NOCICEPTION IN PAIN MODELS
",https://www.jci.org/articles/view/183873,,1,6,"BOOM!  Fantastic paper from @nyupainresearch.bsky.social Like I said, don’t give up on NGF signaling for therapeutic development: www.jci.org/articles/vie... congrats to Nigel, Brian, Steve @khanna.bsky.social and the whole team on this big advance. #painresearch",https://bsky.app/profile/tedpricethepainguy.bsky.social/post/3lbwpnopvpk2r
https://cdn.bsky.app/img/avatar/plain/did:plc:xtwuxagbrr2fk37usliqjtsf/bafkreibrxuyw3rkk5tmumcr32nnoyhl4inrw56zonhcljmnm5cbltmo7ni@jpeg,did:plc:xtwuxagbrr2fk37usliqjtsf,Mark Kargela,mkargeladpt.bsky.social,2024-11-27T10:37:37.200Z,bafyreieveneysb4knuwwhbjqo7zosziwvup6zhqmga342frsrcm35qish4,,,,,,,,,,,,,,,,,,,,,en,7,"lose. Automatic (ie, implicit) assessment of attitudes does not rely on conscious reflection and may identify features unique from self-report. We developed an implicit association test that explored ...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xtwuxagbrr2fk37usliqjtsf/bafkreifhizuka7qrsqtbolhbfa4rqdgq6dqfea2gznfopplrlht26wl57y@jpeg,People with painful knee osteoarthritis hold negative... : PAIN,https://journals.lww.com/pain/abstract/2024/09000/people_with_painful_knee_osteoarthritis_hold.16.aspx,,2,3,"I’ll be interviewing the lead author Brian Pulling this week.  What questions do you have for him?  
journals.lww.com/pain/abstrac...

#painscience #painresearch",https://bsky.app/profile/mkargeladpt.bsky.social/post/3lbweaylmw22g
https://cdn.bsky.app/img/avatar/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreib5yo35jzhahzy3qdv2txfmpzxxvntptwg4cmhg7ji2p777is3h6e@jpeg,did:plc:tydnnz7g6yjfzfokksapen5l,Ted Price,tedpricethepainguy.bsky.social,2024-11-26T19:11:53.382Z,bafyreibcn2l65h7l3je5cx56bp23mz5phvgdrcami5l6lehbl7kngagaoe,,,,,,,,,,,,,,,,,,,,,en,31,,,,,,21,18,"BOOM! Re-upping our Pain Research Starter Pack since so many people have joined this glorious place in the past week. If you are not on the list and want to be added, let me know and I will add you... I have been doing my best to keep this updated.
#painresearch
go.bsky.app/KboKNhg",https://bsky.app/profile/tedpricethepainguy.bsky.social/post/3lbuqjnus6c2q
https://cdn.bsky.app/img/avatar/plain/did:plc:cpoz7j6tulspoudk35rl6ekj/bafkreihnkh2xq2wezeccl2lqo7usrmyrnrxziv5b4r2f2efegzmeci3oii@jpeg,did:plc:cpoz7j6tulspoudk35rl6ekj,Neuromics,neuromics.bsky.social,2024-11-26T17:10:20.797Z,bafyreicvrdkbrbd53vuu54sd7npo4rz7g3xwvj2ctqddht3wf7xl6cipdi,,360,480,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cpoz7j6tulspoudk35rl6ekj/bafkreibs37lxmo6rbfrufnhnagups7xozezqnmq4zxcmsnykbbgidzcaoy@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:cpoz7j6tulspoudk35rl6ekj/bafkreibs37lxmo6rbfrufnhnagups7xozezqnmq4zxcmsnykbbgidzcaoy@jpeg,,,,,,,,,,,,,,,,en,1,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cpoz7j6tulspoudk35rl6ekj/bafkreibs37lxmo6rbfrufnhnagups7xozezqnmq4zxcmsnykbbgidzcaoy@jpeg?f=.jpeg,0,0,"In additional to the human cells, protein purification products, and fetal bovine serum (FBS) that we've been highlighting recently, Neuromics also continues to maintain our expansive selection of research proven primary antibodies.

www.neuromics.com/primary-anti...

#painresearch #neuroscience",https://bsky.app/profile/neuromics.bsky.social/post/3lbujqd4t3k2j
https://cdn.bsky.app/img/avatar/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreied7wjkt7rn6orplgtb4m5p5rmlgl2wr2frm7lcg6gogkdvxtkxe4@jpeg,did:plc:sdppcq624tr35yjcdndzezv4,Ewan St. John Smith,psalmotoxin.bsky.social,2024-11-26T13:37:07.804Z,bafyreifrwnlwxke5jvxl36x7ppgnvmv55pwnlddyvqdlksdgdkr545kaze,,,,,,,,,,,,,,,,,,,,,en,9,,,SIDB,https://sidb.org.uk/phds/torsney-phd-project/,,0,5,"PhD opportunity with Carole Torsney in Edinburgh, ""Developmental tactile and pain processing in Grin2b related neurodevelopmental disorder"": sidb.org.uk/phds/torsney... #PainResearch",https://bsky.app/profile/psalmotoxin.bsky.social/post/3lbu5t2rlvs2h
https://cdn.bsky.app/img/avatar/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreied7wjkt7rn6orplgtb4m5p5rmlgl2wr2frm7lcg6gogkdvxtkxe4@jpeg,did:plc:sdppcq624tr35yjcdndzezv4,Ewan St. John Smith,psalmotoxin.bsky.social,2024-11-26T13:20:40.803Z,bafyreiht4e4nc3dicdw47eerp7dt2zc44evj3rgdlfoofqbotcmjuxalpi,,720,939,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:wduh2uprlq7x2t6l5x3tlj6r/bafkreifexh56pgnr2syiaxdra2kauei6u5mbw4a5atxlq3fjcxr74lglta@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:wduh2uprlq7x2t6l5x3tlj6r/bafkreifexh56pgnr2syiaxdra2kauei6u5mbw4a5atxlq3fjcxr74lglta@jpeg,,,,,,,,,,,,,,,,en,6,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:wduh2uprlq7x2t6l5x3tlj6r/bafkreifexh56pgnr2syiaxdra2kauei6u5mbw4a5atxlq3fjcxr74lglta@jpeg?f=.jpeg,1,0,Gotta love a bit of evolutionary #PainResearch #neuroskyence,https://bsky.app/profile/psalmotoxin.bsky.social/post/3lbu4vniqps2h
